192.168.65.1 - - [21/Oct/2025:21:12:55 +0000] "GET /api-docs.json HTTP/1.1" 200 4034 "http://localhost:8083/api/documentation" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:13:26 +0000] "GET /?ide_webview_request_time=1761081206036 HTTP/1.1" 302 414 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:13:26 +0000] "GET /api/documentation HTTP/1.1" 200 2875 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:13:26 +0000] "GET /api-docs.json HTTP/1.1" 200 4034 "http://localhost:8083/api/documentation" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:13:26 +0000] "GET /@vite/client HTTP/1.1" 404 2092 "http://localhost:8083/api/documentation" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:13:46 +0000] "GET /api/documentation HTTP/1.1" 200 2875 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:13:46 +0000] "GET /api/documentation HTTP/1.1" 200 2875 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:13:46 +0000] "GET /@vite/client HTTP/1.1" 404 2092 "http://localhost:8083/api/documentation" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:14:52 +0000] "GET /api/v1/user/profile HTTP/1.1" 401 171 "-" "PostmanRuntime/7.49.0" "-"
192.168.65.1 - - [21/Oct/2025:21:15:07 +0000] "POST /api/v1/auth/login HTTP/1.1" 401 60 "-" "PostmanRuntime/7.49.0" "-"
